banque,nom_agence,ville,localisation,note,sentiment,avis,topic,date_avis,langue,topic_clean,topic_name,topic_category
CIH Bank,CIH Bank,Tanger,"Av. Tariq Ibn Ziad Benimakada, Drissia, Tanger 90060",0.0,Positif,comportement non professionnel du réalisateur il n'est pas respectueux,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Av. Tariq Ibn Ziad Benimakada, Drissia, Tanger 90060",0.0,Neutre,transaction provocatrice et aucun travailleur n'ouvre le compte bancaire,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Av. Tariq Ibn Ziad Benimakada, Drissia, Tanger 90060",0.0,Negatif,procédure très lente le personnel est généralement en retard d'1h et très lent dans son travail,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Av. Tariq Ibn Ziad Benimakada, Drissia, Tanger 90060",0.0,Negatif,une très mauvaise agence leur traitement est mauvais et les employés quittent leur place pendant les heures de travail ce message s'adresse au responsable de la banque au maroc il faut changer de manager car il n'est même pas digne d'être manager après les salariés,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Av. Tariq Ibn Ziad Benimakada, Drissia, Tanger 90060",0.0,Negatif,la pire des pires le service est très très lent tu passes de belles matinées à attendre en plus le directeur est incompétent je ne comprends pas comment il est devenu directeur il a pas envie de travailler il a prit 3 semaines pour une ouverture de compte a chaque fois il me dit de revenir dans 2 3 jours parceque le personnel est en congé il est occupé il a dnautres dossiers à traiter et en fin de compte il me dit d aller l ouvrir ailleurs parceque le système ne marche pas je suis partie dans une autre agence qui m a ouvert le compte le jour même,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"N2 Quart. Ibn Batota Route .Tetouan, Mghogha 11, Tanger 90060",0.0,Neutre,il n'y a pas de service disponible en tout temps,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"N2 Quart. Ibn Batota Route .Tetouan, Mghogha 11, Tanger 90060",0.0,Neutre,aucun respect pour les clients surtout par les agents à la caisse la directrice n est jamais disponible et il manque de la sophistication à l agence et le guichet automatique est toujours vide d'argent,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Neutre,j'ai perdu mon emploi à cause d'eux vous devez attendre plusieurs heures à chaque fois pour terminer une procédure simple qui ne nécessite même pas 3 minutes,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Neutre,une entreprise en grand échec j'ai quitté le pays et je souhaite changer de numéro personne ne répond à mes emails ni même au numéro de téléphone,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Safi,"Av. Al Massira Al Khadra El Jrifat,residence Melk Mestari, Safi 46000",0.0,Negatif,la pire banque avec laquelle vous puissiez traiter dans votre vie mais le traitement des clients par les employés est très mauvais,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Fès,"Avenue Bab Guissa, Derb Sidi Bou Jida, Fes 30050",0.0,Positif,bonjour nous nous excusons de n'avoir pas pu répondre à vos attentes veuillez nous contacter au 4747 ou à reclamations clients cihbank ma et nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Fès,"Avenue Bab Guissa, Derb Sidi Bou Jida, Fes 30050",0.0,Negatif,accueillir nous sommes désolés de n'avoir pas pu répondre à vos attentes nous vous invitons à nous contacter au 4747 ou à reclamations clients cihbank ma nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Fès,"Avenue Bab Guissa, Derb Sidi Bou Jida, Fes 30050",0.0,Neutre,ils vous disent toujours le système tay7,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Safi,"Av. Al Massira Al Khadra El Jrifat,residence Melk Mestari, Safi 46000",0.0,Negatif,c'est quelque chose d'une grange quelque chose de nul pas d'une banque je voulais avoir un compte j'avais 8 ans et j'étais une personne âgée luxueuse je m'ai dit que je voulais gagner 50 dirhams m'a dit de demander un paréo et mon frère était gentil à part la graisse d'ours même si tu m'as dit pourquoi tu m'as dit que j'avais une cicatrice alors j'ai apporté une ceinture je suis allé chez le manager maison tu me l'as dit au lieu de brûler une vapeur,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Casablanca,"HGX6+6QG, Bd Mbarek Ben Boubker Hammadi, Casablanca",0.0,Neutre,appelez les employés de lowell,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Casablanca,"HGX6+6QG, Bd Mbarek Ben Boubker Hammadi, Casablanca",0.0,Negatif,manque d'ordre mauvais comportement de certains employés attente longue due au manque d'employés machine de dépôt ne fonctionnant pas,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Rabat,"Projet Al Kora, Avenue Moustapha Assayeh, P1, Rabat 10000",0.0,Positif,bonjour nous nous excusons de n'avoir pas pu répondre à vos attentes veuillez nous contacter au 4747 ou à reclamations clients cihbank ma et nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Neutre,très fréquenté,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Positif,temps d'attente long et personnel très peu professionnel un travailleur a crié après ce jeune homme et sa mère parce qu'il leur avait demandé d'arrêter de discuter avec un autre client car ils étaient pressés elle les a menacés et a parlé très fort devant tout le monde,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Neutre,service ziro,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Safi,"28 Av. Mohamed V, Safi 46000",0.0,Positif,bonjour nous sommes navrés que nous n'ayons pas pu répondre à vos attentes nous vous invitons à nous contacter sur le 4747 ou sur reclamations clients cihbank ma nous ferons le nécessaire pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"Av. Mohamed V, Av. Sidi Al Mandri, Tétouan 93000",0.0,Negatif,shafara des fils du haram il y a 18 ans je suis allé demander un prêt et ils m'ont laissé ouvrir un compte et je n'ai pas eu besoin de prêt je n'ai jamais marché vers eux avec un animal j'ai été surpris lorsqu'ils ont porté plainte contre moi que les frais de compte étaient perçus sur moi au dessus de 5000 dirhams,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Beni Mellal,"Boulevard de l'Armée Royale Bd Des Far, Quartier Amria 29, Béni Mellal 23020",0.0,Neutre,les employés irresponsables c'est comme se promener pendant la journée pour ouvrir un compte bancaire le gardien nous dit dix minutes à chaque fois et ils entrent dieu me suffit et il est le meilleur gestionnaire des affaires,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Neutre,les ressources humaines sont insuffisantes par rapport au nombre énorme de clients,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Neutre,numéro de service ly7sn l3wan o staff fihom tkhnzir b7ala jay ktlb fih 0 10,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Bd Ibntachfine, Rue Jamal Eddine Al Afghani, Tanger 90060",0.0,Positif,bonne banque mais ça prend beaucoup de temps,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Casablanca,"12 Bd Houcine Assoussi Jaouhara,imm7, Casablanca 20000",0.0,Negatif,accueillir nous sommes désolés de n'avoir pas pu répondre à vos attentes nous vous invitons à nous contacter au 4747 ou à reclamations clients cihbank ma nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Casablanca,"HGX6+6QG, Bd Mbarek Ben Boubker Hammadi, Casablanca",0.0,Negatif,le nouveau agent de sécurité est vraiment impoli la société concerne doit changer ses critères de recrutement et recruter des agents compétents et poli,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Bd Ibntachfine, Rue Jamal Eddine Al Afghani, Tanger 90060",0.0,Positif,le pire service client que j'ai jamais vu au niveau d'une banque le directeur de la banque est impoli et n'est pas doué pour traiter avec les clients je ne recommande pas cette banque et j'espère qu'elle fermera au plus vite,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Nador,"167 Ave Des Far, Nador 62000",0.0,Neutre,une agence sans services et l'utilisation de la langue amazighe plutôt que l'arabe en plus internet n'existe pas 2 4 il n'y a de puissance ni de force qu'avec dieu,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Safi,"28 Av. Mohamed V, Safi 46000",0.0,Negatif,0 star mauvaise service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Safi,"28 Av. Mohamed V, Safi 46000",0.0,Negatif,mauvaise service je suis allé trois fois pour ouvrir un compte mais ils ont refusé,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Safi,"28 Av. Mohamed V, Safi 46000",0.0,Positif,قلت الأدب 0 étoiles je suis très déçu de l'accueil dans cette agence le personnel a été impoli n'a même pas pris la peine de dire bonjour et s'est montré désagréable sans raison alors que je n'ai causé aucun problème une telle attitude n'est pas professionnelle et donne une image négative de l'établissement je m'attendais à un minimum de courtoisie et de respect ce qui n'a clairement pas été le cas,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Nador,"167 Ave Des Far, Nador 62000",0.0,Positif,bonjour nous sommes navrés que nous n'ayons pas pu répondre à vos attentes nous vous invitons à nous contacter sur le 4747 ou sur reclamations clients cihbank ma nous ferons le nécessaire pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Nador,"167 Ave Des Far, Nador 62000",0.0,Positif,bonjour nous nous excusons de n'avoir pas pu répondre à vos attentes veuillez nous contacter au 4747 ou à reclamations clients cihbank ma et nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Casablanca,"HGX6+6QG, Bd Mbarek Ben Boubker Hammadi, Casablanca",0.0,Positif,service client médiocre et communication non professionnelle à la cih bank expérience très décevante j espère qu ils amélioreront leur façon de traiter les clients,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Neutre,une des filles s'est amusée au téléphone et a perdu du temps au téléphone et vous perdez trop de temps à l'extérieur et à l'intérieur,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Settat,"Bd Hassan II, Settat 26000",0.0,Negatif,la dame services commerciaux n'est pas dans son bureau 37 personnes en attente pire agence au monde je n'ai jamais vu un tel service on attend sans que la personne ne soit dans son bureau comme si les gens n'ont pas un travail à faire quel service pathétique,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Settat,"Bd Hassan II, Settat 26000",0.0,Neutre,on sait que cih bank est une grande et ancienne banque mais quelques employés de son agence à settat sur boulevard hassan 2 doivent avoir une formation dans l'humanisme,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"Lotissement Mounia، Lot 281 Av. Casablanca, Tetouan 93000",0.0,Negatif,très mauvais service primitif,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"Lotissement Mounia، Lot 281 Av. Casablanca, Tetouan 93000",0.0,Negatif,quel mauvais service j'ai attendu mon tour mais quand mon tour est arrivé l'employée est partie et quand je lui ai demandé où elle allait la sécurité m'a dit qu'elle allait manger et que cela prendrait 30 minutes et que personne d'autre n'a fait son travail dommage,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"Lotissement Mounia، Lot 281 Av. Casablanca, Tetouan 93000",0.0,Negatif,mauvais accueil personnel sans responsabilité comportement sec et solide avec les clients surtout celui responsable des comptes commerciaux vraiment une agence au dessous de la moyenne,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"Lotissement Mounia، Lot 281 Av. Casablanca, Tetouan 93000",0.0,Neutre,cause de changement de la banque 0 service,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"Lotissement Mounia، Lot 281 Av. Casablanca, Tetouan 93000",0.0,Positif,je suis allé chercher ma carte bancaire mais je ne l'ai pas trouvée et ils ne m'ont pas laissé le temps d'obtenir les informations ils aiment parler inutilement et vous attendez même si c'est votre tour je ne les recommande pas le comportement est très très mauvais,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Settat,"Bd Hassan II, Settat 26000",0.0,Negatif,accueillir nous sommes désolés de n'avoir pas pu répondre à vos attentes nous vous invitons à nous contacter au 4747 ou à reclamations clients cihbank ma nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"Av Khalil Jabran Prg.oum Rabii, N 74 Lotissement Essalam, El Jadida 24000",0.0,Negatif,le service opération commerciale est mal,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Mohammedia,"PJ25+C65، ANGLE RUE CHENGUITE ET RUE EL GHARB, Mohammedia",0.0,Negatif,nombre de guichet insuffisant service médiocre agents au guichet très lent pas de registre de doléances physique,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Negatif,service lent,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Neutre,zéro professionnalisme,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"Av. El Massira Lotissement Al Wiam, Lot N 1,12, Kenitra 14010",0.0,Negatif,le service est très mauvais dans cette agence et si vous attendez 40 minutes dehors et quand vous arrivez à votre service vous trouvez une des filles au téléphone comme si elle était mourante il n'y a personne pour l'aider elle est,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Safi,"28 Av. Mohamed V, Safi 46000",0.0,Negatif,accueillir nous sommes désolés de n'avoir pas pu répondre à vos attentes nous vous invitons à nous contacter au 4747 ou à reclamations clients cihbank ma nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,El Jadida,"5 Avenue Mohamed VI Cp, El Jadida 24000",0.0,Positif,bonjour nous nous excusons de n'avoir pas pu répondre à vos attentes veuillez nous contacter au 4747 ou à reclamations clients cihbank ma et nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"796H+4X4, Kenitra",0.0,Neutre,je conseille les gens qui ont un compte dans cette banque de le résilier le plus tôt possible ce sont des arnaqueurs de plus le service est médiocre,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"796H+4X4, Kenitra",0.0,Positif,tres mauvais service je ne recommande pas,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"Av.Mohammedia Residence Essaada Gh7,im 40, Agadir 80000",0.0,Negatif,mauvaise service 1 caissier pour 100 clients,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"Av.Mohammedia Residence Essaada Gh7,im 40, Agadir 80000",0.0,Positif,excellent service et employés professionnels mais la place d attente est petite ce qui entraîne des embouteillages,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Essaouira,"COMPLEX.BIN AL ASWAR, Rue Ibn Khaldoun, Essaouira 44000",0.0,Negatif,la mauvaise agence de toute la ville le guichet ne marche jamais a tout moment,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"LOTISSEMENT TOUABEL، LOT 239 Av. des FAR, Tetouan 93000",0.0,Neutre,le comportement de la dame est très provocateur et elle ne sait pas communiquer c'est la cinquième fois que je constate cette erreur avec moi et avec d'autres clients je conseille aux gens de ne pas traiter spécifiquement avec cette banque,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"LOTISSEMENT TOUABEL، LOT 239 Av. des FAR, Tetouan 93000",0.0,Positif,pas mal bon personnel,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"C9W3+76J, District Anza, Agadir 80000",0.0,Neutre,retrait maximum de 2 000 000 à thagazout vous pouvez trouver un guichet automatique à côté du lieu de location de voitures vous pouvez retirer 3 000 000,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Essaouira,"COMPLEX.BIN AL ASWAR, Rue Ibn Khaldoun, Essaouira 44000",0.0,Neutre,cette banque ne change pas l argent des touristes les employés de banque au guichet sont arrogants et effrontés ils font attendre les gens pendant plus d'une heure et leur disent ensuite qu'ils ne peuvent pas changer d'argent pour les touristes,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Essaouira,"COMPLEX.BIN AL ASWAR, Rue Ibn Khaldoun, Essaouira 44000",0.0,Positif,le pire c'est que si je t'ai nommé un tel demain ils te précéderont et tu n'étais pas comme un tel tu seras parfait,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"LOTISSEMENT TOUABEL، LOT 239 Av. des FAR, Tetouan 93000",0.0,Neutre,service épouvantable le directeur de l'agence est absent toute la journée et les employés sont doués pour mettre les gens en colère par leur manque de manières,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"LOTISSEMENT TOUABEL، LOT 239 Av. des FAR, Tetouan 93000",0.0,Neutre,la pire banque de service client au monde tous les numéros ne fonctionnent pas même le numéro du conseiller est occupé en permanence application stupide instructions stupides pour les services je ne sais pas ce que cela signifie,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Essaouira,"COMPLEX.BIN AL ASWAR, Rue Ibn Khaldoun, Essaouira 44000",0.0,Positif,bonjour nous sommes navrés que nous n'ayons pas pu répondre à vos attentes nous vous invitons à nous contacter sur le 4747 ou sur reclamations clients cihbank ma nous ferons le nécessaire pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Bd Ibntachfine, Rue Jamal Eddine Al Afghani, Tanger 90060",0.0,Positif,le service est plus que mauvais vous trouvez 50 personnes ou plus qui souhaitent servir leurs intérêts pour un seul employé je ne recommande pas du tout cette banque leur service est très lent,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Bd Ibntachfine, Rue Jamal Eddine Al Afghani, Tanger 90060",0.0,Neutre,la pire agence bancaire que j'ai jamais visité s il y avait 0 étoile je l aurai donne pour cette agence toujours l un des guichets est vide et le service clientèle est très médiocre,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Bd Ibntachfine, Rue Jamal Eddine Al Afghani, Tanger 90060",0.0,Negatif,mauvaise expérience comme d'habitude pour avoir un simple relevé bancaire j'ai passé par tous les employés qui ne savent pas leur procédure la seul personne qui mérite c'est le directeur qui m'a débloqué,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Tanger,"Bd Ibntachfine, Rue Jamal Eddine Al Afghani, Tanger 90060",0.0,Positif,une banque très réactive à l écoute de ses clients un directeur formidable qui trouve solution à tout je vous recommande cette banque,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"Av.Mohammedia Residence Essaada Gh7,im 40, Agadir 80000",0.0,Positif,bonjour nous nous excusons de n'avoir pas pu répondre à vos attentes veuillez nous contacter au 4747 ou à reclamations clients cihbank ma et nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Positif,une bande d incompétents un guichet de leurs banque avale ma carte par leurs faute problème de réseau soit disant je me rend à une banque situé à quelques km pour qu ils fasse le nécessaire pour la récupérer leurs réponse la personne qui s en occupe de répond pas ni poli ni serviable ni accueillant et bien sûr ne répondant à aucune de vos attentes 1guichet ouvert pour 15 clients qui attendent,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Positif,je suis très déçu par le service de l'agence cih le temps d'attente est interminable et une jeune femme y travaille avec un comportement exécrable elle crie constamment et ne respecte personne l'agence est toujours bondée et il n'y a aucune organisation vraiment une expérience à éviter,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Agadir,"National Rte 1 Lot Zaitoun, Num A35 District, Agadir 80000",0.0,Negatif,très très mauvais service franchement incroyable wach makathchmouch la banque ils vous appartient pas sérieux votre façon de parler aux clients et de gérer la foule alwajhyat 3yn bayn,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"M462+HGW, Oujda",0.0,Negatif,je voulais un simple service qui demandera 2 min malheureusement des hauts et des bas qui prenaient 20 min service 0 accueil 0 et agents non accueillants centre lazaret est bcp mieux et accueillant je vais changé cet endroit,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"M462+HGW, Oujda",0.0,Negatif,nul nul j'ai jamais vu une banque avec un service aussi médiocre sur tout les niveaux,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"M462+HGW, Oujda",0.0,Neutre,si je pouvais mettre zéro je mettrai zéro étoile les dames à la réception font tout sauf travailler et quand on leur parle on dirait qu on l ai dérange,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Meknès,"Lotissmt، Avenue Saida، Alem 5 Lot5, Meknes 50000",0.0,Positif,bonjour nous sommes navrés que nous n'ayons pas pu répondre à vos attentes nous vous invitons à nous contacter sur le 4747 ou sur reclamations clients cihbank ma nous ferons le nécessaire pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Tétouan,"LOTISSEMENT TOUABEL، LOT 239 Av. des FAR, Tetouan 93000",0.0,Negatif,j'ai visité la banque le service et mauvais j'ai attendu beaucoup de temps pour apprendre le service et le travailleur,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Meknès,"Lotissmt، Avenue Saida، Alem 5 Lot5, Meknes 50000",0.0,Positif,bonjour nous nous excusons de n'avoir pas pu répondre à vos attentes veuillez nous contacter au 4747 ou à reclamations clients cihbank ma et nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Meknès,"Lotissmt، Avenue Saida، Alem 5 Lot5, Meknes 50000",0.0,Negatif,mauvais service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Rabat,"Projet Al Kora, Avenue Moustapha Assayeh, P1, Rabat 10000",0.0,Neutre,ma sœur cliente de longue date de cih bank a perdu une partie de ses fonds suite à un dysfonctionnement de leur système lorsqu'elle a demandé de l'aide elle a été harcelée et menacée par le directeur de la banque cette femme qui a même menacé d'appeler la police et l'a fait expulser de force par la sécurité le directeur lui a également crié dessus tout ce que ma sœur voulait c'était que le directeur écrive un e mail demandant le remboursement de ses fonds perdus ce qui est une procédure standard que d'autres directeurs de banque suivent habituellement cependant cette femme manager a refusé seule dans une grande ville ma sœur est rentrée chez elle en pleurant et en tremblant à cause du comportement cruel et inconsidéré du manager nous ne sommes pas aussi préoccupés par les fonds perdus que par le traitement épouvantable que ma sœur a reçu les actions de la manager étaient non seulement humiliantes mais aussi profondément perverses et inconsidérées,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Kenitra,"796H+4X4, Kenitra",0.0,Negatif,plus que plus mauvaise service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Safi,"28 Av. Mohamed V, Safi 46000",0.0,Positif,bonjour nous nous excusons de n'avoir pas pu répondre à vos attentes veuillez nous contacter au 4747 ou à reclamations clients cihbank ma et nous ferons de notre mieux pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"N2 Av My El Hassan Residence Essalama 130, Oujda 60000",0.0,Negatif,le service i passe doucement je suis en banque depuis 2 heures j'aime pas le guichet toujours hors service mauvais contrôle toujours les mêmes problèmes il développe pas,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"N6, Oujda 60000",0.0,Positif,bonjour nous sommes navrés que nous n'ayons pas pu répondre à vos attentes nous vous invitons à nous contacter sur le 4747 ou sur reclamations clients cihbank ma nous ferons le nécessaire pour vous offrir un meilleur service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"N6, Oujda 60000",0.0,Neutre,service médiocre l agent qui s occupe des comptes bancaires ne fait pas sont travail sérieusement,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
CIH Bank,CIH Bank,Oujda,"N6, Oujda 60000",0.0,Positif,expérience décevante le personnel est vraiment incompétent pour éviter de s'occuper des clients ils prétendent que le serveur est en panne je recommande fortement d'éviter cette banque,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
